timestamp,selatan,timur,utara,barat,bawah,atas,co2_concentration,ch4_concentration,dht_temperature,dht_humidity,bmp_temperature,bmp_pressure,sht31_temperature,sht31_humidity,heat_index,approx_altitude,absolute_humidity
2023-10-25 10:45:50:42,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.97,21.05,62.73,25,60.8,0.11
2023-10-25 10:45:50:292,0,0,0,0,0.32,0,65414,78680,25,50.7,20.91,1006,21.04,62.72,25,60.51,0.11
2023-10-25 10:45:50:542,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.98,21.07,62.73,25,60.71,0.11
2023-10-25 10:45:50:793,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.99,21.04,62.72,25,60.6,0.11
2023-10-25 10:45:51:43,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.98,21.07,NaN,25,60.67,NaN
2023-10-25 10:45:51:418,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.99,21.05,62.71,25,60.61,0.11
2023-10-25 10:45:51:668,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.99,NaN,NaN,25,60.59,NaN
2023-10-25 10:45:51:919,0,0,0,0,0.32,0,65414,78680,25,50.7,20.91,1005.99,21.07,62.76,25,60.6,0.11
2023-10-25 10:45:52:170,0,0,0,0,0,0,65414,78680,25,50.7,20.91,1005.98,21.05,62.74,25,60.69,0.11
2023-10-25 10:45:52:420,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.03,21.07,62.75,25,60.28,0.11
2023-10-25 10:45:52:671,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006,21.05,62.78,25,60.53,0.11
2023-10-25 10:45:52:920,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.99,21.08,NaN,25,60.66,NaN
2023-10-25 10:45:53:172,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.03,NaN,62.79,25,60.26,NaN
2023-10-25 10:45:53:423,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.96,21.05,62.75,25,60.9,0.11
2023-10-25 10:45:53:674,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.02,21.07,62.73,25,60.33,0.11
2023-10-25 10:45:54:51,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.96,21.07,NaN,25,60.87,NaN
2023-10-25 10:45:54:301,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.01,21.07,62.73,25,60.49,0.11
2023-10-25 10:45:54:551,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006,21.11,NaN,25,60.53,NaN
2023-10-25 10:45:54:802,0,0,0,0,0.32,0,65414,78680,25,50.7,20.92,1006.04,21.08,62.73,25,60.23,0.11
2023-10-25 10:45:55:54,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.02,21.05,62.71,25,60.38,0.11
2023-10-25 10:45:55:306,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.98,21.07,62.7,25,60.74,0.11
2023-10-25 10:45:55:555,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.99,21.07,62.72,25,60.64,0.11
2023-10-25 10:45:55:808,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.01,21.07,62.73,25,60.44,0.11
2023-10-25 10:45:56:57,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.99,21.05,62.71,25,60.58,0.11
2023-10-25 10:45:56:307,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1006.01,21.07,62.67,25,60.41,0.11
2023-10-25 10:45:56:557,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.97,21.07,62.72,25,60.76,0.11
2023-10-25 10:45:56:934,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1006.01,21.05,62.72,25,60.43,0.11
2023-10-25 10:45:57:184,0,0,0,0,0,0,65414,78680,25,50.7,20.92,1005.98,21.1,62.69,25,60.73,0.11
2023-10-25 10:45:57:435,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1006,21.08,62.68,25,60.55,0.11
2023-10-25 10:45:57:686,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.99,21.07,62.66,25,60.65,0.11
2023-10-25 10:45:57:935,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.99,21.07,62.69,25,60.6,0.11
2023-10-25 10:45:58:186,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1006,21.08,62.67,25,60.58,0.11
2023-10-25 10:45:58:436,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1006.03,21.08,62.66,25,60.25,0.11
2023-10-25 10:45:58:686,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.97,21.08,62.68,25,60.75,0.11
2023-10-25 10:45:58:937,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1006,21.08,62.67,25,60.58,0.11
2023-10-25 10:45:59:312,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.98,NaN,NaN,25,60.71,NaN
2023-10-25 10:45:59:562,0,0,0,0,0,0,65414,78680,25,50.7,20.94,1006,21.1,62.65,25,60.53,0.11
2023-10-25 10:45:59:812,0,0,0,0,0,0,65414,78680,25,50.7,20.93,1005.98,21.08,62.64,25,60.69,0.11
2023-10-25 10:46:0:62,0,0,0,0,0,0,65414,78680,25,50.6,20.93,1005.98,21.07,62.65,25,60.73,0.11
2023-10-25 10:46:0:313,0,0,0,0,0.32,0,65414,78680,25,50.6,20.93,1005.97,21.08,62.65,25,60.76,0.11
2023-10-25 10:46:0:565,0,0,0,0,0,0,65414,78680,25,50.6,20.93,1005.99,21.1,62.68,25,60.59,0.11
2023-10-25 10:46:0:814,0,0,0,0,0,0,65414,78680,25,50.6,20.93,1005.97,21.1,62.66,25,60.75,0.11
2023-10-25 10:46:1:65,0,0,0,0,0.32,0,65414,78680,25,50.6,20.94,1006.04,NaN,NaN,25,60.17,NaN
2023-10-25 10:46:1:314,0,0,0,0,0,0,65414,78680,25,50.6,20.94,1006.02,NaN,62.68,25,60.33,NaN
2023-10-25 10:46:1:691,0,0,0,0,0,0,65414,78680,25,50.6,20.94,1006.03,21.1,62.64,25,60.29,0.11
2023-10-25 10:46:1:940,0,0,0,0,0.32,0,65414,78680,25,50.6,20.94,1005.98,21.1,62.62,25,60.71,0.11
2023-10-25 10:46:2:190,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006,21.11,62.62,25,60.53,0.11
2023-10-25 10:46:2:441,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006.04,21.1,62.64,25,60.21,0.11
2023-10-25 10:46:2:692,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1005.98,21.11,62.66,25,60.7,0.11
2023-10-25 10:46:2:942,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006,21.11,62.62,25,60.51,0.11
2023-10-25 10:46:3:194,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1005.98,21.1,62.64,25,60.68,0.11
2023-10-25 10:46:3:444,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006.01,21.08,62.6,25,60.41,0.11
2023-10-25 10:46:3:694,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006.01,21.11,62.63,25,60.46,0.11
2023-10-25 10:46:3:945,0,0,0,0,0.32,0,65414,78680,25,50.5,20.94,1005.95,21.1,62.61,25,60.93,0.11
2023-10-25 10:46:4:320,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1005.99,21.08,62.64,25,60.59,0.11
2023-10-25 10:46:4:570,0,0,0,0,0,0,65414,78680,25,50.5,20.95,1006,21.1,62.61,25,60.52,0.11
2023-10-25 10:46:4:824,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1006,21.1,62.59,25,60.54,0.11
2023-10-25 10:46:5:73,0,0,0,0,0,0,65414,78680,25,50.5,20.94,1005.96,21.1,62.59,25,60.85,0.11
2023-10-25 10:46:5:323,0,0,0,0,0.32,0,65414,78680,25,50.5,20.95,1006,21.11,62.58,25,60.56,0.11
2023-10-25 10:46:5:575,0,0,0,0,0.32,0,65414,78680,25,50.5,20.95,1005.99,21.12,62.59,25,60.61,0.11
2023-10-25 10:46:5:824,0,0,0,0,0,0,65414,78680,25,50.5,20.95,1006.02,21.1,62.62,25,60.38,0.11
2023-10-25 10:46:6:74,0,0,0,0,0.32,0,65414,78680,25,50.5,20.95,1006.01,21.12,NaN,25,60.45,NaN
2023-10-25 10:46:6:326,0,0,0,0,0.32,0,65414,78680,25,50.4,20.95,1006.04,21.1,NaN,25,60.19,NaN
2023-10-25 10:46:6:701,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.01,NaN,62.6,25,60.49,NaN
2023-10-25 10:46:6:951,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.02,21.12,62.56,25,60.39,0.11
2023-10-25 10:46:7:201,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.02,21.11,62.56,25,60.36,0.11
2023-10-25 10:46:7:452,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.03,21.12,62.59,25,60.3,0.11
2023-10-25 10:46:7:703,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1005.98,21.1,62.56,25,60.71,0.11
2023-10-25 10:46:7:953,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.01,21.12,62.54,25,60.46,0.11
2023-10-25 10:46:8:204,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.02,21.12,62.55,25,60.38,0.11
2023-10-25 10:46:8:453,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1006.01,21.11,NaN,25,60.45,NaN
2023-10-25 10:46:8:703,0,0,0,0,0,0,65414,78680,25,50.4,20.96,1005.99,21.11,62.54,25,60.63,0.11
2023-10-25 10:46:9:78,0,0,0,0,0,0,65414,78680,25,50.4,20.96,1005.96,21.11,62.58,25,60.87,0.11
2023-10-25 10:46:9:328,0,0,0,0,0,0,65414,78680,25,50.4,20.95,1005.99,21.12,62.56,25,60.66,0.11
2023-10-25 10:46:9:578,0,0,0,0,0,0,65414,78680,25,50.4,20.96,1006,21.14,62.55,25,60.53,0.11
2023-10-25 10:46:9:828,0,0,0,0,0.32,0,65414,78680,25,50.4,20.96,1006.02,21.12,62.54,25,60.38,0.11
2023-10-25 10:46:10:79,0,0,0,0,0,0,65414,78680,25,50.4,20.96,1006.03,21.12,62.55,25,60.32,0.11
2023-10-25 10:46:10:331,0,0,0,0,0.32,0,65414,78680,25,50.4,20.97,1005.98,21.14,62.54,25,60.69,0.11
2023-10-25 10:46:10:581,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,21.14,62.53,25,60.35,0.11
2023-10-25 10:46:10:831,0,0,0,0,0,0,65414,78680,25,50.3,20.96,1006,21.12,62.57,25,60.56,0.11
2023-10-25 10:46:11:81,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,21.12,62.54,25,60.35,0.11
2023-10-25 10:46:11:332,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006,21.14,62.59,25,60.54,0.11
2023-10-25 10:46:11:582,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,21.12,62.55,25,60.4,0.11
2023-10-25 10:46:11:958,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,21.11,62.5,25,60.34,0.11
2023-10-25 10:46:12:208,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1005.99,21.11,62.53,25,60.62,0.11
2023-10-25 10:46:12:458,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006,21.12,NaN,25,60.5,NaN
2023-10-25 10:46:12:708,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.04,21.14,NaN,25,60.16,NaN
2023-10-25 10:46:12:959,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1005.98,21.14,62.54,25,60.67,0.11
2023-10-25 10:46:13:210,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,NaN,62.54,25,60.36,NaN
2023-10-25 10:46:13:460,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.03,21.14,62.55,25,60.3,0.11
2023-10-25 10:46:13:710,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.03,21.15,62.54,25,60.29,0.11
2023-10-25 10:46:14:86,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006,21.14,62.53,25,60.51,0.11
2023-10-25 10:46:14:336,0,0,0,0,0,0,65414,78680,25,50.3,20.97,1006.02,21.12,62.55,25,60.33,0.11
2023-10-25 10:46:14:585,0,0,0,0,0.32,0,65414,78680,25,50.3,20.97,1006.03,21.11,62.51,25,60.32,0.11
2023-10-25 10:46:14:835,0,0,0,0,0,0,65414,78680,25,50.2,20.97,1006,21.1,62.54,25,60.52,0.11
2023-10-25 10:46:15:85,0,0,0,0,0,0,65414,78680,25,50.2,20.97,1006.02,21.12,62.51,25,60.35,0.11
2023-10-25 10:46:15:336,0,0,0,0,0,0,65414,78680,25,50.2,20.97,1006.04,21.15,62.53,25,60.2,0.11
2023-10-25 10:46:15:586,0,0,0,0,0.32,0,65414,78680,25,50.2,20.97,1006.01,NaN,62.54,25,60.48,NaN
2023-10-25 10:46:15:836,0,0,0,0,0,0,65414,78680,25,50.2,20.97,1005.98,21.17,62.54,25,60.69,0.11
2023-10-25 10:46:16:86,0,0,0,0,0.32,0,65414,78680,25,50.2,20.97,1006.05,21.17,62.51,25,60.14,0.11
2023-10-25 10:46:16:336,0,0,0,0,0.32,0,65414,78680,25,50.2,20.97,1006.03,21.14,62.49,25,60.3,0.11
2023-10-25 10:46:16:712,0,0,0,0,0,0,65414,78680,25,50.2,20.98,1006.01,21.14,62.56,25,60.44,0.11
2023-10-25 10:46:16:962,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1005.97,21.12,62.5,25,60.77,0.11
2023-10-25 10:46:17:212,0,0,0,0,0.32,0,65414,78680,25,50.1,20.97,1005.94,21.15,62.53,25,61.06,0.11
2023-10-25 10:46:17:464,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1006.02,NaN,NaN,25,60.39,NaN
2023-10-25 10:46:17:714,0,0,0,0,0,0,65414,78680,25,50.1,NaN,NaN,NaN,NaN,25,NaN,NaN
2023-10-25 10:46:17:965,0,0,0,0,0,0,65414,78680,25,50.1,NaN,62.52,NaN,NaN,25,0.11,NaN
2023-10-25 10:46:18:340,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1006.02,21.15,62.49,25,60.36,0.11
2023-10-25 10:46:18:591,0,0,0,0,0.32,0,65414,78680,25,50.1,20.97,1006,21.12,62.49,25,60.54,0.11
2023-10-25 10:46:18:840,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1005.97,21.15,62.49,25,60.81,0.11
2023-10-25 10:46:19:91,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1006,21.12,62.51,25,60.56,0.11
2023-10-25 10:46:19:341,0,0,0,0,0.32,0,65414,78680,25,50.1,20.98,1006,21.14,62.5,25,60.56,0.11
2023-10-25 10:46:19:592,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1005.96,NaN,NaN,25,60.9,NaN
2023-10-25 10:46:19:842,0,0,0,0,0,0,65414,78680,25,50.1,20.98,1006.03,21.14,62.47,25,60.31,0.11
2023-10-25 10:46:20:94,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1006.01,21.15,62.48,25,60.42,0.11
2023-10-25 10:46:20:470,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1005.99,21.15,62.47,25,60.65,0.11
2023-10-25 10:46:20:720,0,0,0,0,0.32,0,65414,78680,25,50.1,20.99,1005.98,21.15,62.49,25,60.72,0.11
2023-10-25 10:46:20:970,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1006.01,21.15,62.46,25,60.49,0.11
2023-10-25 10:46:21:220,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1005.99,21.14,62.46,25,60.6,0.11
2023-10-25 10:46:21:471,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1006.04,21.14,62.5,25,60.23,0.11
2023-10-25 10:46:21:723,0,0,0,0,0.32,0,65414,78680,25,50.1,20.99,1006,21.17,62.46,25,60.57,0.11
2023-10-25 10:46:21:972,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1006.02,21.15,62.46,25,60.4,0.11
2023-10-25 10:46:22:222,0,0,0,0,0.32,0,65414,78680,25,50.1,20.99,1006.02,21.14,62.5,25,60.33,0.11
2023-10-25 10:46:22:473,0,0,0,0,0.32,0,65414,78680,25,50.1,21,1006.02,21.14,62.46,25,60.36,0.11
2023-10-25 10:46:22:849,0,0,0,0,0,0,65414,78680,25,50.1,20.99,1005.97,NaN,NaN,25,60.82,NaN
2023-10-25 10:46:23:100,0,0,0,0,0.32,0,65414,78680,25,50.1,21,1006.05,21.14,62.45,25,60.15,0.11
2023-10-25 10:46:23:350,0,0,0,0,0,0,65414,78680,25,50,21,1006,21.17,62.43,25,60.52,0.11
2023-10-25 10:46:23:600,0,0,0,0,0,0,65414,78680,25,50,20.99,1005.99,NaN,62.44,25,60.65,NaN
2023-10-25 10:46:23:851,0,0,0,0,0,0,65414,78680,25,50,20.99,1005.95,NaN,62.44,25,60.94,NaN
2023-10-25 10:46:24:102,0,0,0,0,0,0,65414,78680,25,50,21,1005.99,21.17,62.42,25,60.63,0.11
2023-10-25 10:46:24:354,0,0,0,0,0,0,65414,78680,25,50,21,1005.97,21.18,62.44,25,60.79,0.11
2023-10-25 10:46:24:606,0,0,0,0,0.32,0,65414,78680,25,50,21,1006.03,21.15,62.43,25,60.33,0.11
2023-10-25 10:46:24:855,0,0,0,0,0,0,65414,78680,25,50,21,1006.04,21.18,62.44,25,60.21,0.11
2023-10-25 10:46:25:118,0,0,0,0,0.32,0,65414,78680,25,50,21,1006.03,21.15,62.42,25,60.32,0.11
2023-10-25 10:46:25:368,0,0,0,0,0,0,65414,78680,25,50,21,1006.01,21.15,NaN,25,60.49,NaN
2023-10-25 10:46:25:619,0,0,0,0,0,0,65414,78680,25,50,21,1006.05,21.17,62.42,25,60.15,0.11
2023-10-25 10:46:25:998,0,0,0,0,0,0,65414,78680,25,50,21,1006,21.17,62.4,25,60.5,0.11
2023-10-25 10:46:26:247,0,0,0,0,0.32,0,65414,78680,25,50,21,1006.01,21.17,62.4,25,60.46,0.11
2023-10-25 10:46:26:497,0,0,0,0,0.32,0,65414,78680,25,50,21,1006.02,21.17,62.4,25,60.41,0.11
2023-10-25 10:46:26:747,0,0,0,0,0,0,65414,78680,25,50,21.01,1006.01,21.18,NaN,25,60.45,NaN
2023-10-25 10:46:26:998,0,0,0,0,0,0,65414,78680,25,50,NaN,NaN,NaN,NaN,25,NaN,NaN
2023-10-25 10:46:27:249,0,0,0,0,0.32,0,65414,78680,25,50,NaN,62.4,NaN,NaN,25,0.11,NaN
2023-10-25 10:46:27:626,0,0,0,0,0,0,65414,78680,25,50,21,1006.02,21.17,62.39,25,60.39,0.11
2023-10-25 10:46:27:876,0,0,0,0,0,0,65414,78680,25,50,21,1005.94,21.17,62.41,25,61.06,0.11
2023-10-25 10:46:28:126,0,0,0,0,0.32,0,65414,78680,25,50,21.01,1006.01,21.21,62.39,25,60.45,0.11
2023-10-25 10:46:28:376,0,0,0,0,0,0,65414,78680,25,50,21.01,1006.02,21.18,62.4,25,60.35,0.11
2023-10-25 10:46:28:626,0,0,0,0,0,0,65414,78680,25,50,21.01,1005.99,21.17,62.38,25,60.6,0.11
2023-10-25 10:46:28:876,0,0,0,0,0.32,0,65414,78680,25,50,21.01,1006.01,21.15,62.42,25,60.44,0.11
2023-10-25 10:46:29:126,0,0,0,0,0,0,65414,78680,25,50,21.01,1006.02,21.19,62.38,25,60.34,0.11
2023-10-25 10:46:29:376,0,0,0,0,0,0,65414,78680,25,50,21.01,1005.96,21.18,62.37,25,60.88,0.11
2023-10-25 10:46:29:627,0,0,0,0,0,0,65414,78680,25,50,21.01,1006,21.18,62.35,25,60.53,0.11
2023-10-25 10:46:29:877,0,0,0,0,0,0,65414,78680,25,50,21.01,1006.02,21.18,62.35,25,60.34,0.11
2023-10-25 10:46:30:253,0,0,0,0,0,0,65414,78680,25,50,21.01,1006.01,21.18,62.39,25,60.43,0.11
2023-10-25 10:46:30:505,0,0,0,0,0,0,65414,78680,25,50,21.01,1005.98,21.18,62.38,25,60.7,0.11
2023-10-25 10:46:30:764,0,0,0,0,0,0,65414,78680,25,50,21.01,1005.95,21.17,62.38,25,60.95,0.11
2023-10-25 10:46:31:14,0,0,0,0,0.32,0,65414,78680,25,50,21.02,1005.99,NaN,62.38,25,60.58,NaN
2023-10-25 10:46:31:264,0,0,0,0,0,0,65414,78680,25,50,21.01,1005.95,21.19,62.38,25,60.94,0.11
2023-10-25 10:46:31:514,0,0,0,0,0.32,0,65414,78680,25,50,21.02,1005.98,21.18,62.38,25,60.67,0.11
2023-10-25 10:46:31:768,0,0,0,0,0,0,65414,78680,24,50,21.02,1005.99,21.19,62.38,24.9,60.59,0.11
2023-10-25 10:46:32:18,0,0,0,0,0,0,65414,78680,24,50,21.02,1006.02,21.18,62.35,24.9,60.33,0.11
2023-10-25 10:46:32:268,0,0,0,0,0.32,0,65414,78680,24,50,21.02,1006,21.19,62.33,24.9,60.53,0.11
2023-10-25 10:46:32:518,0,0,0,0,0.32,0,65414,78680,24,50,21.02,1006,21.19,62.35,24.9,60.55,0.11
2023-10-25 10:46:32:768,0,0,0,0,0.32,0,65414,78680,24,50,21.02,1005.99,21.18,62.33,24.9,60.62,0.11
2023-10-25 10:46:33:18,0,0,0,0,0,0,65414,78680,24,50,21.02,1005.98,21.19,62.33,24.9,60.72,0.11
2023-10-25 10:46:33:268,0,0,0,0,0,0,65414,78680,24,50,21.02,1005.97,21.19,62.3,24.9,60.75,0.11
2023-10-25 10:46:33:643,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.98,21.18,62.29,24.9,60.72,0.11
2023-10-25 10:46:33:893,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.98,21.19,62.3,24.9,60.72,0.11
2023-10-25 10:46:34:144,0,0,0,0,0,0,65414,78680,24,50,21.02,1005.95,21.18,NaN,24.9,60.92,NaN
2023-10-25 10:46:34:395,0,0,0,0,0,0,65414,78680,24,50,21.03,1006.02,21.19,62.26,24.9,60.37,0.11
2023-10-25 10:46:34:644,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.98,21.19,62.24,24.9,60.68,0.11
2023-10-25 10:46:34:895,0,0,0,0,0,0,65414,78680,24,50,21.03,1006,21.18,62.23,24.9,60.51,0.11
2023-10-25 10:46:35:146,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.97,21.19,NaN,24.9,60.78,NaN
2023-10-25 10:46:35:397,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.97,21.21,NaN,24.9,60.78,NaN
2023-10-25 10:46:35:646,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.99,21.19,62.15,24.9,60.61,0.11
2023-10-25 10:46:36:21,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.99,21.19,62.14,24.9,60.63,0.11
2023-10-25 10:46:36:272,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.99,21.18,62.13,24.9,60.59,0.11
2023-10-25 10:46:36:526,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.96,NaN,62.12,24.9,60.88,NaN
2023-10-25 10:46:36:777,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.93,NaN,62.08,24.9,61.09,NaN
2023-10-25 10:46:37:26,0,0,0,0,0,0,65414,78680,24,50,21.03,1006.04,21.18,62.07,24.9,60.22,0.11
2023-10-25 10:46:37:276,0,0,0,0,0,0,65414,78680,24,50,21.03,1006.03,21.21,62.1,24.9,60.3,0.11
2023-10-25 10:46:37:527,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.99,21.19,62.04,24.9,60.61,0.11
2023-10-25 10:46:37:777,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.96,21.17,62.04,24.9,60.88,0.11
2023-10-25 10:46:38:27,0,0,0,0,0.32,0,65414,78680,24,50,21.03,1005.99,21.19,62.04,24.9,60.65,0.11
2023-10-25 10:46:38:278,0,0,0,0,0,0,65414,78680,24,50,21.03,1005.94,21.22,61.99,24.9,61.05,0.11
2023-10-25 10:46:38:529,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.97,21.19,61.97,24.9,60.78,0.11
2023-10-25 10:46:38:780,0,0,0,0,0.32,0,65414,78680,24,50,21.04,1005.97,NaN,61.93,24.9,60.81,NaN
2023-10-25 10:46:39:30,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.97,21.19,61.92,24.9,60.76,0.11
2023-10-25 10:46:39:405,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.98,21.21,61.87,24.9,60.71,0.11
2023-10-25 10:46:39:655,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.94,21.19,61.83,24.9,61.07,0.11
2023-10-25 10:46:39:905,0,0,0,0,0.32,0,65414,78680,24,50,21.04,1006.04,21.19,61.79,24.9,60.17,0.11
2023-10-25 10:46:40:156,0,0,0,0,0,0,65414,78680,24,50,21.04,1006.02,21.18,61.77,24.9,60.35,0.11
2023-10-25 10:46:40:407,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.99,21.19,NaN,24.9,60.62,NaN
2023-10-25 10:46:40:657,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.97,21.21,61.7,24.9,60.8,0.11
2023-10-25 10:46:40:907,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.99,21.22,61.68,24.9,60.6,0.11
2023-10-25 10:46:41:158,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.98,21.22,61.65,24.9,60.71,0.11
2023-10-25 10:46:41:408,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.98,21.21,61.65,24.9,60.67,0.11
2023-10-25 10:46:41:659,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.96,21.19,61.57,24.9,60.84,0.11
2023-10-25 10:46:41:908,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.96,21.19,61.55,24.9,60.84,0.11
2023-10-25 10:46:42:285,0,0,0,0,0,0,65414,78680,24,50,21.05,1005.99,21.21,61.48,24.8,60.6,0.11
2023-10-25 10:46:42:534,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.95,21.22,61.43,24.8,60.98,0.11
2023-10-25 10:46:42:785,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.99,21.21,61.37,24.8,60.63,0.11
2023-10-25 10:46:43:34,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.99,NaN,61.3,24.8,60.63,NaN
2023-10-25 10:46:43:285,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.96,21.21,61.21,24.8,60.87,0.11
2023-10-25 10:46:43:536,0,0,0,0,0.32,0,65414,78680,24,50,21.04,1005.97,21.21,61.16,24.8,60.82,0.11
2023-10-25 10:46:43:787,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.97,NaN,61.14,24.8,60.8,NaN
2023-10-25 10:46:44:37,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.96,21.22,61.11,24.8,60.89,0.11
2023-10-25 10:46:44:288,0,0,0,0,0,0,65414,78680,24,50,21.04,1005.95,21.21,61.06,24.8,60.98,0.11
2023-10-25 10:46:44:539,0,0,0,0,0.32,0,65414,78680,24,50,21.05,1005.98,21.18,61.05,24.8,60.67,0.11
2023-10-25 10:46:44:790,0,0,0,0,0.32,0,65414,78680,24,50,21.05,1005.99,21.19,61.01,24.8,60.61,0.11
2023-10-25 10:46:45:40,0,0,0,0,0,0,65414,78680,24,50,21.05,1005.99,21.21,60.97,24.8,60.64,0.1
2023-10-25 10:46:45:290,0,0,0,0,0,0,65414,78680,24,50,21.05,1005.94,21.21,60.99,24.8,61.03,0.1
